Student_ID,Q1_Age_Group,Q2_Year_of_Study,Q3_Field_of_Study,Q4_Platform,Q5_Course_Type,Q6_Course_Duration,Q7_Daily_Study_Time,Q8_Weekly_Study_Days,Q9_Study_Schedule_Regularity,Q10_Time_Management_Rating,Q11_Assignment_Completion,Q12_Video_Watching_Freq,Q13_Forum_Participation,Q14_Break_Frequency,Q15_Course_Difficulty,Q16_Motivation_Level,Q17_Internet_Quality,Q18_Main_Device,Q19_Course_Completed,Q20_Dropout_Reason,Q21_Overall_Satisfaction,Q22_Future_Course_Likelihood
STU_13203,18–20,2nd Year,Other,edX,Personal Development,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Rarely,Very Often,Difficult,2,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13204,18–20,3rd Year,Business / Management,Udemy,Personal Development,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Sometimes,Never,Moderate,2,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13205,Above 26,4th Year,Other,Coursera,Academic Subject,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13206,Above 26,1st Year,Arts / Humanities,YouTube,Personal Development,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Never,Never,Difficult,5,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13207,Below 18,2nd Year,Engineering,NPTEL,Personal Development,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Rarely,Sometimes,Difficult,1,Excellent,Laptop,No,Other,2,Probably No
STU_13208,Below 18,3rd Year,Arts / Humanities,edX,Programming / Technology,1–3 months,1–2 hours,1 day,4,3,Never,Often,Sometimes,Often,Moderate,1,Average,Smartphone,No,Lack of time,2,Probably No
STU_13209,Below 18,4th Year,Engineering,edX,Business / Management,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Often,Very Often,Easy,1,Very Good,Tablet,No,Loss of motivation,2,Probably No
STU_13210,Below 18,1st Year,Computer Science / IT,NPTEL,Language Learning,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Never,Never,Very Easy,1,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13211,Above 26,Postgraduate,Computer Science / IT,Other,Business / Management,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Very Often,Never,Difficult,5,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13212,Below 18,1st Year,Arts / Humanities,Udemy,Other,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Never,Sometimes,Difficult,1,Excellent,Desktop,No,Internet/technical problems,2,Probably No
STU_13213,24–26,Other,Other,NPTEL,Business / Management,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Not Available in My Course,Rarely,Very Easy,4,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13214,Below 18,1st Year,Business / Management,YouTube,Other,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Never,Very Often,Easy,1,Very Good,Smartphone,No,Course content did not meet expectations,2,Probably No
STU_13215,18–20,4th Year,Engineering,Udemy,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13216,18–20,3rd Year,Business / Management,edX,Business / Management,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Sometimes,Sometimes,Very Easy,2,Very Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13217,18–20,3rd Year,Arts / Humanities,YouTube,Academic Subject,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Sometimes,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13218,21–23,Other,Science,NPTEL,Academic Subject,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13219,Below 18,1st Year,Computer Science / IT,NPTEL,Programming / Technology,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Never,Very Often,Easy,1,Very Good,Smartphone,No,Lack of interest,2,Probably No
STU_13220,Above 26,Other,Engineering,Udemy,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Not Available in My Course,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13221,21–23,3rd Year,Computer Science / IT,NPTEL,Personal Development,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Sometimes,Often,Easy,3,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13222,Above 26,Postgraduate,Arts / Humanities,Udemy,Academic Subject,1–3 months,1–2 hours,Every day,2,3,Always,Often,Very Often,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13223,Below 18,Postgraduate,Computer Science / IT,Coursera,Other,1–3 months,1–2 hours,1 day,4,3,Never,Often,Very Often,Often,Moderate,1,Average,Desktop,No,Other,2,Probably No
STU_13224,Above 26,2nd Year,Other,LinkedIn Learning,Other,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Rarely,Often,Very Easy,5,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13225,Below 18,2nd Year,Engineering,Udemy,Personal Development,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Rarely,Never,Very Easy,1,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13226,Above 26,1st Year,Business / Management,Other,Personal Development,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Never,Never,Difficult,5,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13227,Below 18,1st Year,Arts / Humanities,Coursera,Programming / Technology,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Never,Sometimes,Difficult,1,Excellent,Smartphone,No,Lack of interest,2,Probably No
STU_13228,24–26,Other,Other,NPTEL,Personal Development,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Not Available in My Course,Rarely,Very Easy,4,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13229,Above 26,Other,Engineering,YouTube,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Not Available in My Course,Often,Very Easy,5,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13230,18–20,Other,Science,YouTube,Language Learning,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Not Available in My Course,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13231,18–20,Other,Other,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Not Available in My Course,Sometimes,Very Easy,2,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13232,21–23,4th Year,Other,YouTube,Programming / Technology,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Often,Very Often,Very Easy,3,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13233,Below 18,1st Year,Arts / Humanities,YouTube,Business / Management,1–3 months,1–2 hours,1 day,4,3,Never,Often,Never,Often,Moderate,1,Average,Smartphone,No,Loss of motivation,2,Probably No
STU_13234,24–26,3rd Year,Business / Management,LinkedIn Learning,Academic Subject,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Sometimes,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13235,21–23,4th Year,Other,Udemy,Language Learning,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Often,Sometimes,Moderate,3,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13236,Below 18,Postgraduate,Business / Management,Udemy,Academic Subject,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Very Often,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13237,21–23,1st Year,Computer Science / IT,LinkedIn Learning,Personal Development,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Never,Very Often,Very Easy,3,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13238,18–20,1st Year,Business / Management,edX,Personal Development,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Never,Very Often,Difficult,2,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13239,Below 18,4th Year,Engineering,edX,Other,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Often,Very Often,Easy,1,Very Good,Tablet,No,Other,2,Probably No
STU_13240,Above 26,Other,Other,Other,Personal Development,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Not Available in My Course,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13241,Below 18,4th Year,Other,NPTEL,Business / Management,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Often,Rarely,Very Difficult,1,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13242,18–20,4th Year,Engineering,Coursera,Business / Management,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Often,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13243,21–23,2nd Year,Engineering,Coursera,Personal Development,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Rarely,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13244,18–20,3rd Year,Arts / Humanities,YouTube,Language Learning,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Sometimes,Never,Moderate,2,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13245,Below 18,Other,Science,Udemy,Business / Management,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Not Available in My Course,Never,Very Easy,1,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13246,Above 26,1st Year,Computer Science / IT,Udemy,Personal Development,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Never,Never,Difficult,5,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13247,Above 26,Other,Engineering,Other,Personal Development,1–3 months,1–2 hours,Every day,2,3,Always,Often,Not Available in My Course,Rarely,Moderate,5,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13248,Below 18,3rd Year,Computer Science / IT,NPTEL,Business / Management,1–3 months,1–2 hours,1 day,4,3,Never,Often,Sometimes,Often,Moderate,1,Average,Smartphone,No,Lack of time,2,Probably No
STU_13249,18–20,2nd Year,Engineering,LinkedIn Learning,Programming / Technology,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Rarely,Never,Moderate,2,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13250,24–26,1st Year,Business / Management,NPTEL,Other,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Never,Often,Difficult,4,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13251,Below 18,Other,Science,LinkedIn Learning,Personal Development,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Not Available in My Course,Rarely,Very Difficult,1,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13252,Above 26,4th Year,Science,Other,Programming / Technology,1–3 months,1–2 hours,Every day,2,3,Always,Often,Often,Rarely,Moderate,5,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13253,18–20,4th Year,Other,Coursera,Language Learning,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Often,Very Often,Difficult,2,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13254,24–26,Postgraduate,Business / Management,LinkedIn Learning,Language Learning,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Very Often,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13255,21–23,3rd Year,Business / Management,Udemy,Artificial Intelligence / Data Science,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Sometimes,Sometimes,Moderate,3,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13256,Above 26,Other,Engineering,Coursera,Business / Management,3–6 months,2–3 hours,Every day,1,4,Always,Almost Always,Not Available in My Course,Never,Difficult,5,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13257,Below 18,3rd Year,Computer Science / IT,NPTEL,Other,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Sometimes,Sometimes,Difficult,1,Excellent,Desktop,No,Loss of motivation,2,Probably No
STU_13258,Above 26,3rd Year,Business / Management,Coursera,Other,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Sometimes,Sometimes,Easy,5,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13259,24–26,Other,Engineering,Other,Programming / Technology,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Not Available in My Course,Sometimes,Very Difficult,4,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13260,18–20,4th Year,Engineering,edX,Other,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13261,Below 18,1st Year,Computer Science / IT,edX,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Never,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13262,Above 26,Postgraduate,Computer Science / IT,LinkedIn Learning,Academic Subject,1–3 months,1–2 hours,Every day,2,3,Always,Often,Very Often,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13263,Below 18,2nd Year,Other,YouTube,Other,1–3 months,1–2 hours,1 day,4,3,Never,Often,Rarely,Often,Moderate,1,Average,Tablet,No,Other,2,Probably No
STU_13264,24–26,2nd Year,Engineering,YouTube,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Rarely,Sometimes,Very Difficult,4,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13265,24–26,2nd Year,Science,YouTube,Language Learning,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Rarely,Often,Difficult,4,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13266,21–23,1st Year,Arts / Humanities,NPTEL,Language Learning,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Never,Often,Easy,3,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13267,18–20,2nd Year,Engineering,NPTEL,Academic Subject,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Rarely,Often,Very Difficult,2,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13268,Below 18,2nd Year,Science,Other,Personal Development,1–3 months,1–2 hours,1 day,4,3,Never,Often,Rarely,Often,Moderate,1,Average,Tablet,No,Internet/technical problems,2,Probably No
STU_13269,24–26,Other,Science,Other,Other,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Not Available in My Course,Sometimes,Very Difficult,4,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13270,24–26,4th Year,Science,NPTEL,Personal Development,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Often,Often,Difficult,4,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13271,24–26,1st Year,Business / Management,YouTube,Artificial Intelligence / Data Science,1–3 months,1–2 hours,6 days,5,3,Often,Often,Never,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13272,24–26,1st Year,Arts / Humanities,NPTEL,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Never,Never,Easy,4,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13273,18–20,2nd Year,Engineering,Udemy,Business / Management,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Rarely,Very Often,Difficult,2,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13274,21–23,2nd Year,Science,Coursera,Language Learning,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Rarely,Rarely,Difficult,3,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13275,18–20,4th Year,Engineering,Coursera,Academic Subject,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13276,24–26,Other,Other,edX,Language Learning,1–3 months,1–2 hours,6 days,5,3,Often,Often,Not Available in My Course,Very Often,Moderate,4,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13277,18–20,Other,Engineering,Udemy,Language Learning,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Not Available in My Course,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13278,24–26,2nd Year,Other,edX,Programming / Technology,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Rarely,Rarely,Very Easy,4,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13279,18–20,Postgraduate,Arts / Humanities,YouTube,Language Learning,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Very Often,Never,Moderate,2,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_13280,18–20,Other,Engineering,NPTEL,Language Learning,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Not Available in My Course,Rarely,Easy,2,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_13281,Below 18,1st Year,Arts / Humanities,LinkedIn Learning,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Never,Rarely,Very Difficult,1,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13282,18–20,4th Year,Science,NPTEL,Programming / Technology,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Often,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13283,21–23,Postgraduate,Computer Science / IT,YouTube,Personal Development,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Very Often,Never,Very Difficult,3,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_13284,Above 26,4th Year,Engineering,edX,Academic Subject,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Often,Often,Very Easy,5,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_13285,21–23,1st Year,Computer Science / IT,YouTube,Artificial Intelligence / Data Science,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Never,Sometimes,Moderate,3,Good,Desktop,Yes,I completed the course,4,Definitely Yes
